timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
1262719734,-11.182297,30.73,101459.36,1.205505
1262733210,-12.175808,30.73,101471.36,1.2056476
1262745478,-11.679052,30.73,101465.36,1.2055763
1262771501,-11.013187,30.73,101457.36,1.2054813
1262785364,-10.928634,30.73,101456.36,1.2054694
1262799040,-11.679052,30.73,101465.36,1.2055763
1262825547,-11.679052,30.73,101465.36,1.2055763
1262839009,-11.097742,30.73,101458.36,1.2054931
1262852229,-11.097742,30.73,101458.36,1.2054931
1262878807,-11.34612,30.73,101461.35,1.2055287
1262892249,-11.594498,30.73,101464.36,1.2055644
1262905114,-10.928634,30.73,101456.36,1.2054694
1262932511,-11.515228,30.73,101463.36,1.2055526
1262945362,-12.260363,30.73,101472.36,1.2056595
1262959121,-12.260363,30.73,101472.36,1.2056595
1262985126,-10.595701,30.72,101452.336,1.2054216
1262997881,-10.844079,30.72,101455.33,1.2054571
1263011965,-11.509944,30.72,101463.336,1.2055522
1263039320,-11.34612,30.72,101461.33,1.2055284
1263052589,-11.679052,30.72,101465.336,1.2055761
1263065057,-10.680256,30.72,101453.336,1.2054335
1263088078,-12.260363,30.73,101472.36,1.2056595
1263100475,-10.928634,30.73,101456.36,1.2054694
1263113142,-10.928634,30.73,101456.36,1.2054694
1263139506,-11.679052,30.73,101465.36,1.2055763
1263150990,-10.76481,30.73,101454.36,1.2054456
1263165078,-11.097742,30.73,101458.36,1.2054931
1263190328,-11.763607,30.73,101466.36,1.2055882
1263204301,-11.842876,30.73,101467.35,1.2056
1263217090,-11.594498,30.73,101464.36,1.2055644
1263241030,-11.515228,30.73,101463.36,1.2055526
1263253051,-11.515228,30.73,101463.36,1.2055526
1263265067,-11.515228,30.73,101463.36,1.2055526
1263289054,-11.182297,30.73,101459.36,1.205505
1263301030,-11.594498,30.73,101464.36,1.2055644
1263312037,-11.261566,30.73,101460.36,1.2055169
1263337148,-12.677849,30.74,101477.38,1.2057192
1263349056,-11.848161,30.74,101467.375,1.2056003
1263361085,-11.763607,30.74,101466.38,1.2055885
1263384377,-12.598579,30.74,101476.38,1.2057073
1263397911,-12.181093,30.74,101471.38,1.205648
1263411134,-11.515228,30.74,101463.38,1.2055528
1263436121,-11.26685,30.74,101460.38,1.2055172
1263448028,-11.26685,30.74,101460.38,1.2055172
1263460122,-11.932715,30.74,101468.38,1.2056122
1263484345,-11.34612,30.74,101461.375,1.205529
1263498339,-12.011985,30.74,101469.38,1.2056241
1263511203,-11.848161,30.74,101467.375,1.2056003
1263536258,-11.182297,30.74,101459.38,1.2055053
1263549628,-11.848161,30.74,101467.375,1.2056003
1263563007,-12.011985,30.74,101469.38,1.2056241
1263589371,-11.430675,30.74,101462.38,1.2055409
1263603303,-11.26685,30.74,101460.38,1.2055172
1263616040,-12.011985,30.74,101469.38,1.2056241
1263642309,-12.260363,30.73,101472.36,1.2056595
1263654293,-11.842876,30.73,101467.35,1.2056
1263668263,-10.928634,30.73,101456.36,1.2054694
1263695090,-11.763607,30.73,101466.36,1.2055882
1263708112,-11.763607,30.73,101466.36,1.2055882
1263720026,-11.679052,30.73,101465.36,1.2055763
1263746886,-12.677849,30.74,101477.38,1.2057192
1263759100,-12.429471,30.74,101474.375,1.2056835
1263771204,-11.26685,30.74,101460.38,1.2055172
1263795219,-11.842876,30.73,101467.35,1.2056
1263809656,-12.096539,30.73,101470.36,1.2056357
1263822517,-12.677849,30.73,101477.36,1.2057189
1263850144,-12.096539,30.73,101470.36,1.2056357
1263862446,-11.34612,30.73,101461.35,1.2055287
1263876625,-11.013187,30.73,101457.36,1.2054813
1263903286,-11.92743,30.73,101468.36,1.205612
1263916592,-11.430675,30.73,101462.36,1.2055407
1263930171,-11.261566,30.73,101460.36,1.2055169
1263956602,-12.593295,30.73,101476.36,1.2057071
1263970152,-12.757119,30.73,101478.36,1.2057308
1263982315,-11.261566,30.73,101460.36,1.2055169
1264007144,-11.842876,30.73,101467.35,1.2056
1264019228,-12.096539,30.73,101470.36,1.2056357
1264032702,-11.842876,30.73,101467.35,1.2056
1264060280,-12.677849,30.73,101477.36,1.2057189
1264073492,-11.013187,30.73,101457.36,1.2054813
1264087820,-12.260363,30.73,101472.36,1.2056595
1264113316,-11.92743,30.73,101468.36,1.205612
1264127922,-12.175808,30.73,101471.36,1.2056476
1264141643,-11.515228,30.73,101463.36,1.2055526
1264168093,-12.011985,30.73,101469.36,1.2056239
1264181133,-11.842876,30.73,101467.35,1.2056
1264193610,-12.841673,30.73,101479.36,1.2057427
1264218092,-12.091254,30.72,101470.336,1.2056354
1264230452,-12.339632,30.72,101473.33,1.205671
1264245583,-11.758322,30.72,101466.336,1.2055879
1264270661,-12.260363,30.73,101472.36,1.2056595
1264286008,-12.011985,30.73,101469.36,1.2056239
1264298014,-11.842876,30.73,101467.35,1.2056
1264325648,-12.096539,30.73,101470.36,1.2056357
1264338147,-12.50874,30.73,101475.36,1.2056952
1264351944,-11.679052,30.73,101465.36,1.2055763
1264379605,-12.260363,30.73,101472.36,1.2056595
1264392700,-12.50874,30.73,101475.36,1.2056952
1264407159,-13.010781,30.73,101481.36,1.2057664
1264433218,-11.842876,30.73,101467.35,1.2056
1264447130,-12.175808,30.73,101471.36,1.2056476
1264460232,-11.92743,30.73,101468.36,1.205612
1264488079,-12.757119,30.72,101478.336,1.2057306
1264501648,-12.593295,30.72,101476.336,1.2057067
1264514009,-12.50874,30.72,101475.336,1.2056949
1264539336,-12.424187,30.72,101474.33,1.2056829
1264551710,-13.090051,30.72,101482.336,1.205778
1264565834,-11.509944,30.72,101463.336,1.2055522
1264592561,-12.096539,30.73,101470.36,1.2056357
1264605830,-12.593295,30.73,101476.36,1.2057071
1264619832,-13.343714,30.73,101485.36,1.205814
1264647154,-12.096539,30.73,101470.36,1.2056357
1264659567,-12.096539,30.73,101470.36,1.2056357
1264672111,-11.842876,30.73,101467.35,1.2056
1264700473,-13.755916,30.73,101490.36,1.2058734
1264713104,-12.757119,30.73,101478.36,1.2057308
1264725948,-11.515228,30.73,101463.36,1.2055526
1264751444,-12.011985,30.72,101469.336,1.2056235
1264764551,-12.593295,30.72,101476.336,1.2057067
1264776947,-12.339632,30.72,101473.33,1.205671
1264803951,-11.758322,30.72,101466.336,1.2055879
1264816065,-11.842876,30.72,101467.33,1.2055997
1264830338,-13.671361,30.72,101489.336,1.2058612
1264856017,-12.429471,30.73,101474.35,1.2056831
1264869030,-12.260363,30.73,101472.36,1.2056595
1264881060,-12.011985,30.73,101469.36,1.2056239
1264904052,-11.92743,30.72,101468.336,1.2056117
1264915447,-12.091254,30.72,101470.336,1.2056354
1264928609,-12.841673,30.72,101479.336,1.2057424
1264953031,-12.091254,30.72,101470.336,1.2056354
1264965140,-11.92743,30.72,101468.336,1.2056117
1264976052,-12.757119,30.72,101478.336,1.2057306
1265003702,-12.175808,30.73,101471.36,1.2056476
1265016073,-11.842876,30.73,101467.35,1.2056
1265029675,-12.757119,30.73,101478.36,1.2057308
1265054177,-12.50874,30.73,101475.36,1.2056952
1265068415,-11.430675,30.73,101462.36,1.2055407
1265082641,-11.430675,30.73,101462.36,1.2055407
1265109404,-13.010781,30.73,101481.36,1.2057664
1265122949,-12.841673,30.73,101479.36,1.2057427
1265134300,-12.593295,30.73,101476.36,1.2057071
1265162625,-12.260363,30.73,101472.36,1.2056595
1265175176,-12.593295,30.73,101476.36,1.2057071
1265191112,-12.429471,30.73,101474.35,1.2056831
1265216077,-12.677849,30.73,101477.36,1.2057189
1265229411,-12.593295,30.73,101476.36,1.2057071
1265242787,-12.50874,30.73,101475.36,1.2056952
1265269646,-12.175808,30.73,101471.36,1.2056476
1265282648,-12.344917,30.73,101473.35,1.2056713
1265295115,-12.677849,30.73,101477.36,1.2057189
1265321344,-12.429471,30.73,101474.35,1.2056831
1265334285,-12.175808,30.73,101471.36,1.2056476
1265347246,-12.841673,30.73,101479.36,1.2057427
1265374478,-11.430675,30.73,101462.36,1.2055407
1265390343,-11.763607,30.73,101466.36,1.2055882
1265403149,-11.763607,30.73,101466.36,1.2055882
1265428733,-12.920942,30.72,101480.33,1.2057542
1265441734,-12.50874,30.72,101475.336,1.2056949
1265454187,-11.758322,30.72,101466.336,1.2055879
1265481355,-12.011985,30.72,101469.336,1.2056235
1265494420,-12.175808,30.72,101471.336,1.2056473
1265507498,-12.677849,30.72,101477.336,1.2057186
1265534460,-12.677849,30.73,101477.36,1.2057189
1265547246,-12.011985,30.73,101469.36,1.2056239
1265561194,-12.011985,30.73,101469.36,1.2056239
1265587258,-13.259159,30.73,101484.36,1.2058021
1265601097,-12.841673,30.73,101479.36,1.2057427
1265613564,-11.92743,30.73,101468.36,1.205612
1265641067,-12.260363,30.73,101472.36,1.2056595
1265654314,-12.841673,30.73,101479.36,1.2057427
1265668891,-13.676646,30.73,101489.36,1.2058614
1265695791,-12.091254,30.72,101470.336,1.2056354
1265710269,-12.260363,30.72,101472.336,1.2056593
1265724333,-11.92743,30.72,101468.336,1.2056117
1265751910,-12.841673,30.72,101479.336,1.2057424
1265764374,-13.090051,30.72,101482.336,1.205778
1265777488,-12.841673,30.72,101479.336,1.2057424
1265805360,-12.260363,30.72,101472.336,1.2056593
1265818163,-12.091254,30.72,101470.336,1.2056354
1265831882,-13.174605,30.72,101483.336,1.2057899
1265857488,-12.50874,30.72,101475.336,1.2056949
1265871629,-12.593295,30.72,101476.336,1.2057067
1265886768,-12.260363,30.72,101472.336,1.2056593
1265913610,-13.090051,30.71,101482.31,1.2057778
1265926654,-13.090051,30.71,101482.31,1.2057778
1265941030,-12.424187,30.71,101474.305,1.2056826
1265965365,-13.005497,30.72,101481.336,1.2057662
1265979316,-13.422983,30.72,101486.33,1.2058254
1265991896,-12.920942,30.72,101480.33,1.2057542
1266019462,-11.842876,30.72,101467.33,1.2055997
1266032694,-11.758322,30.72,101466.336,1.2055879
1266045372,-13.91974,30.72,101492.33,1.2058967
1266072568,-13.259159,30.72,101484.336,1.2058018
1266087737,-12.339632,30.72,101473.33,1.205671
1266101209,-11.92743,30.72,101468.336,1.2056117
1266125703,-13.259159,30.72,101484.336,1.2058018
1266139746,-13.755916,30.72,101490.336,1.2058731
1266152697,-13.422983,30.72,101486.33,1.2058254
1266178414,-12.757119,30.72,101478.336,1.2057306
1266191324,-13.338429,30.72,101485.336,1.2058136
1266205503,-13.259159,30.72,101484.336,1.2058018
1266232554,-13.090051,30.72,101482.336,1.205778
1266245528,-13.338429,30.72,101485.336,1.2058136
1266259597,-13.005497,30.72,101481.336,1.2057662
1266285377,-13.338429,30.72,101485.336,1.2058136
1266298010,-13.338429,30.72,101485.336,1.2058136
1266310155,-12.424187,30.72,101474.33,1.2056829
1266335739,-12.920942,30.72,101480.33,1.2057542
1266350152,-13.422983,30.72,101486.33,1.2058254
1266363136,-12.920942,30.72,101480.33,1.2057542
1266391096,-12.757119,30.72,101478.336,1.2057306
1266403609,-13.259159,30.72,101484.336,1.2058018
1266415551,-13.174605,30.72,101483.336,1.2057899
1266443717,-12.757119,30.72,101478.336,1.2057306
1266456141,-13.259159,30.72,101484.336,1.2058018
1266470961,-12.593295,30.72,101476.336,1.2057067
1266497159,-13.422983,30.72,101486.33,1.2058254
1266510666,-13.422983,30.72,101486.33,1.2058254
1266523816,-13.005497,30.72,101481.336,1.2057662
1266550958,-12.757119,30.72,101478.336,1.2057306
1266563714,-13.090051,30.72,101482.336,1.205778
1266575434,-14.004293,30.72,101493.336,1.2059088
1266603810,-13.005497,30.72,101481.336,1.2057662
1266615990,-13.090051,30.72,101482.336,1.205778
1266630326,-12.593295,30.72,101476.336,1.2057067
1266655278,-13.671361,30.72,101489.336,1.2058612
1266668052,-12.757119,30.72,101478.336,1.2057306
1266679976,-12.841673,30.72,101479.336,1.2057424
1266706894,-12.920942,30.72,101480.33,1.2057542
1266719222,-13.671361,30.72,101489.336,1.2058612
1266732090,-13.422983,30.72,101486.33,1.2058254
1266757378,-13.671361,30.72,101489.336,1.2058612
1266770971,-12.841673,30.72,101479.336,1.2057424
1266783109,-13.507538,30.72,101487.336,1.2058375
1266808288,-13.507538,30.72,101487.336,1.2058375
1266821669,-13.338429,30.72,101485.336,1.2058136
1266835536,-12.757119,30.72,101478.336,1.2057306
1266860268,-13.338429,30.72,101485.336,1.2058136
1266874783,-12.841673,30.72,101479.336,1.2057424
1266887250,-13.507538,30.72,101487.336,1.2058375
1266911289,-13.259159,30.72,101484.336,1.2058018
1266924252,-13.507538,30.72,101487.336,1.2058375
1266938734,-12.920942,30.72,101480.33,1.2057542
1266964654,-13.422983,30.72,101486.33,1.2058254
1266978122,-13.422983,30.72,101486.33,1.2058254
1266990713,-13.174605,30.72,101483.336,1.2057899
1267015067,-13.259159,30.72,101484.336,1.2058018
1267029013,-13.755916,30.72,101490.336,1.2058731
1267042422,-14.173402,30.72,101495.336,1.2059325
1267069344,-12.757119,30.72,101478.336,1.2057306
1267084047,-13.005497,30.72,101481.336,1.2057662
1267097636,-13.090051,30.72,101482.336,1.205778
1267123617,-13.91974,30.72,101492.33,1.2058967
1267137294,-13.755916,30.72,101490.336,1.2058731
1267149680,-13.090051,30.72,101482.336,1.205778
1267175066,-12.677849,30.72,101477.336,1.2057186
1267187051,-14.506334,30.72,101499.33,1.20598
1267199077,-12.677849,30.72,101477.336,1.2057186
1267225880,-12.841673,30.72,101479.336,1.2057424
1267238133,-13.090051,30.72,101482.336,1.205778
1267250935,-13.840469,30.72,101491.336,1.2058849
1267275482,-13.422983,30.72,101486.33,1.2058254
1267290948,-13.005497,30.72,101481.336,1.2057662
1267302995,-12.757119,30.72,101478.336,1.2057306
1267330551,-13.174605,30.73,101483.36,1.2057902
1267344158,-13.174605,30.73,101483.36,1.2057902
1267356050,-13.090051,30.73,101482.36,1.2057784
1267382154,-13.671361,30.72,101489.336,1.2058612
1267394768,-13.507538,30.72,101487.336,1.2058375
1267409371,-13.671361,30.72,101489.336,1.2058612
1267435933,-13.592092,30.72,101488.336,1.2058493
1267449951,-13.671361,30.72,101489.336,1.2058612
1267462134,-14.004293,30.72,101493.336,1.2059088
1267489177,-13.174605,30.72,101483.336,1.2057899
1267501470,-13.422983,30.72,101486.33,1.2058254
1267514390,-13.259159,30.72,101484.336,1.2058018
1267541488,-13.840469,30.72,101491.336,1.2058849
1267554077,-13.592092,30.72,101488.336,1.2058493
1267565609,-13.174605,30.72,101483.336,1.2057899
1267590466,-13.755916,30.72,101490.336,1.2058731
1267602008,-13.259159,30.72,101484.336,1.2058018
1267614134,-13.174605,30.72,101483.336,1.2057899
1267642140,-13.174605,30.72,101483.336,1.2057899
1267654115,-14.088848,30.72,101494.336,1.2059206
1267665077,-13.592092,30.72,101488.336,1.2058493
1267692603,-13.507538,30.73,101487.36,1.2058377
1267705138,-13.422983,30.73,101486.35,1.2058257
1267717378,-13.343714,30.73,101485.36,1.205814
1267744715,-13.840469,30.73,101491.36,1.2058853
1267758446,-13.755916,30.73,101490.36,1.2058734
1267772862,-13.174605,30.73,101483.36,1.2057902
1267799009,-12.841673,30.72,101479.336,1.2057424
1267812443,-13.174605,30.72,101483.336,1.2057899
1267825209,-14.173402,30.72,101495.336,1.2059325
1267852565,-13.005497,30.72,101481.336,1.2057662
1267865209,-13.259159,30.72,101484.336,1.2058018
1267877497,-13.259159,30.72,101484.336,1.2058018
1267905377,-14.754712,30.73,101502.36,1.206016
1267917989,-13.755916,30.73,101490.36,1.2058734
1267931610,-13.676646,30.73,101489.36,1.2058614
1267959045,-13.090051,30.72,101482.336,1.205778
1267972659,-14.004293,30.72,101493.336,1.2059088
1267985680,-13.422983,30.72,101486.33,1.2058254
1268011750,-13.755916,30.72,101490.336,1.2058731
1268024262,-13.422983,30.72,101486.33,1.2058254
1268037982,-13.507538,30.72,101487.336,1.2058375
1268064027,-13.090051,30.72,101482.336,1.205778
1268076667,-14.088848,30.72,101494.336,1.2059206
1268089627,-14.088848,30.72,101494.336,1.2059206
1268115856,-13.174605,30.72,101483.336,1.2057899
1268128049,-12.757119,30.72,101478.336,1.2057306
1268140849,-13.840469,30.72,101491.336,1.2058849
1268164564,-13.592092,30.72,101488.336,1.2058493
1268177098,-13.507538,30.72,101487.336,1.2058375
1268190622,-13.592092,30.72,101488.336,1.2058493
1268216122,-13.090051,30.73,101482.36,1.2057784
1268228611,-14.009578,30.73,101493.36,1.205909
1268240933,-14.009578,30.73,101493.36,1.205909
1268266193,-13.338429,30.72,101485.336,1.2058136
1268278292,-13.592092,30.72,101488.336,1.2058493
1268293384,-14.088848,30.72,101494.336,1.2059206
1268319319,-14.839267,30.72,101503.336,1.2060275
1268332289,-13.090051,30.72,101482.336,1.205778
1268346292,-12.841673,30.72,101479.336,1.2057424
1268373214,-14.088848,30.72,101494.336,1.2059206
1268384068,-13.507538,30.72,101487.336,1.2058375
1268396410,-13.755916,30.72,101490.336,1.2058731
1268423089,-13.91974,30.72,101492.33,1.2058967
1268437479,-14.004293,30.72,101493.336,1.2059088
1268451702,-14.088848,30.72,101494.336,1.2059206
1268477396,-13.422983,30.72,101486.33,1.2058254
1268492451,-13.507538,30.72,101487.336,1.2058375
1268506032,-14.004293,30.72,101493.336,1.2059088
1268531694,-14.173402,30.72,101495.336,1.2059325
1268544030,-13.507538,30.72,101487.336,1.2058375
1268557369,-12.841673,30.72,101479.336,1.2057424
1268586815,-14.252671,30.72,101496.336,1.2059444
1268599067,-14.42178,30.72,101498.33,1.205968
1268611230,-14.585604,30.72,101500.336,1.2059919
1268636627,-13.840469,30.72,101491.336,1.2058849
1268650814,-13.91974,30.72,101492.33,1.2058967
1268663073,-14.337226,30.72,101497.336,1.2059562
1268691078,-14.252671,30.72,101496.336,1.2059444
1268703067,-13.422983,30.72,101486.33,1.2058254
1268716839,-14.337226,30.72,101497.336,1.2059562
1268743067,-14.252671,30.72,101496.336,1.2059444
1268756581,-14.173402,30.72,101495.336,1.2059325
1268771067,-14.004293,30.72,101493.336,1.2059088
1268796589,-14.337226,30.72,101497.336,1.2059562
1268811322,-13.671361,30.72,101489.336,1.2058612
1268825336,-13.840469,30.72,101491.336,1.2058849
1268851069,-13.422983,30.72,101486.33,1.2058254
1268862232,-13.840469,30.72,101491.336,1.2058849
1268876532,-14.670158,30.72,101501.336,1.2060038
1268905230,-13.91974,30.72,101492.33,1.2058967
1268918089,-14.252671,30.72,101496.336,1.2059444
1268930736,-13.755916,30.72,101490.336,1.2058731
1268957642,-14.918536,30.72,101504.336,1.2060394
1268970537,-15.00309,30.72,101505.33,1.2060512
1268985870,-14.173402,30.72,101495.336,1.2059325
1269010680,-13.507538,30.72,101487.336,1.2058375
1269025106,-13.671361,30.72,101489.336,1.2058612
1269037887,-14.252671,30.72,101496.336,1.2059444
1269064520,-13.840469,30.72,101491.336,1.2058849
1269077381,-14.173402,30.72,101495.336,1.2059325
1269092715,-13.840469,30.72,101491.336,1.2058849
1269118152,-14.585604,30.71,101500.31,1.2059916
1269130809,-14.337226,30.71,101497.31,1.205956
1269144593,-13.91974,30.71,101492.305,1.2058965
1269171875,-14.585604,30.72,101500.336,1.2059919
1269185053,-14.585604,30.72,101500.336,1.2059919
1269196600,-14.173402,30.72,101495.336,1.2059325
1269225110,-14.42178,30.72,101498.33,1.205968
1269237671,-13.422983,30.72,101486.33,1.2058254
1269252325,-14.670158,30.72,101501.336,1.2060038
1269279329,-14.252671,30.71,101496.31,1.2059441
1269294984,-14.252671,30.71,101496.31,1.2059441
1269309376,-13.835185,30.71,101491.31,1.2058847
1269337072,-13.253875,30.71,101484.31,1.2058015
1269349380,-14.670158,30.71,101501.31,1.2060035
1269363471,-14.416495,30.71,101498.305,1.2059678
1269392277,-14.918536,30.71,101504.31,1.2060392
1269405312,-14.416495,30.71,101498.305,1.2059678
1269417129,-13.422983,30.71,101486.305,1.2058252
1269445202,-13.91974,30.71,101492.305,1.2058965
1269457132,-14.337226,30.71,101497.31,1.205956
1269469329,-14.50105,30.71,101499.305,1.2059796
1269495809,-14.004293,30.71,101493.31,1.2059084
1269509498,-14.50105,30.71,101499.305,1.2059796
1269522022,-14.004293,30.71,101493.31,1.2059084
1269548626,-13.835185,30.71,101491.31,1.2058847
1269561013,-13.671361,30.71,101489.31,1.205861
1269574219,-14.088848,30.71,101494.31,1.2059203
1269601106,-14.50105,30.71,101499.305,1.2059796
1269614118,-14.416495,30.71,101498.305,1.2059678
1269627125,-13.671361,30.71,101489.31,1.205861
1269654099,-14.168118,30.71,101495.31,1.2059323
1269666908,-13.91974,30.71,101492.305,1.2058965
1269678992,-14.918536,30.71,101504.31,1.2060392
1269705101,-14.004293,30.72,101493.336,1.2059088
1269718229,-14.088848,30.72,101494.336,1.2059206
1269732735,-13.840469,30.72,101491.336,1.2058849
1269758147,-14.337226,30.71,101497.31,1.205956
1269772113,-14.004293,30.71,101493.31,1.2059084
1269784080,-14.416495,30.71,101498.305,1.2059678
1269809100,-14.337226,30.71,101497.31,1.205956
1269821020,-14.088848,30.71,101494.31,1.2059203
1269832094,-14.416495,30.71,101498.305,1.2059678
1269857064,-14.004293,30.72,101493.336,1.2059088
1269869131,-14.337226,30.72,101497.336,1.2059562
1269881052,-14.337226,30.72,101497.336,1.2059562
1269908320,-13.671361,30.72,101489.336,1.2058612
1269922487,-14.088848,30.72,101494.336,1.2059206
1269935459,-14.173402,30.72,101495.336,1.2059325
1269962914,-14.252671,30.72,101496.336,1.2059444
1269975101,-13.840469,30.72,101491.336,1.2058849
1269989419,-14.252671,30.72,101496.336,1.2059444
1270014987,-14.670158,30.71,101501.31,1.2060035
1270027750,-14.8339815,30.71,101503.31,1.2060273
1270040091,-13.671361,30.71,101489.31,1.205861
1270067776,-14.918536,30.72,101504.336,1.2060394
1270080094,-14.839267,30.72,101503.336,1.2060275
1270092065,-14.252671,30.72,101496.336,1.2059444
1270117675,-14.585604,30.72,101500.336,1.2059919
1270131323,-13.91974,30.72,101492.33,1.2058967
1270143096,-14.004293,30.72,101493.336,1.2059088
1270168048,-14.585604,30.72,101500.336,1.2059919
1270179686,-13.840469,30.72,101491.336,1.2058849
1270192026,-14.337226,30.72,101497.336,1.2059562
1270216013,-15.832779,30.72,101515.336,1.2061701
1270228066,-13.91974,30.72,101492.33,1.2058967
1270239067,-13.671361,30.72,101489.336,1.2058612
1270266117,-15.336022,30.72,101509.336,1.2060988
1270278479,-14.670158,30.72,101501.336,1.2060038
1270291287,-14.088848,30.72,101494.336,1.2059206
1270318441,-13.592092,30.73,101488.36,1.2058496
1270331465,-15.087645,30.73,101506.36,1.2060635
1270346534,-15.00309,30.73,101505.35,1.2060515
1270372609,-14.088848,30.72,101494.336,1.2059206
1270386934,-14.337226,30.72,101497.336,1.2059562
1270399208,-14.337226,30.72,101497.336,1.2059562
1270425168,-14.754712,30.72,101502.336,1.2060157
1270437666,-14.42178,30.72,101498.33,1.205968
1270452606,-14.839267,30.72,101503.336,1.2060275
1270479067,-14.173402,30.72,101495.336,1.2059325
1270491211,-14.252671,30.72,101496.336,1.2059444
1270503195,-14.173402,30.72,101495.336,1.2059325
1270527025,-14.252671,30.72,101496.336,1.2059444
1270539224,-14.506334,30.72,101499.33,1.20598
1270554754,-14.337226,30.72,101497.336,1.2059562
1270579294,-14.42178,30.72,101498.33,1.205968
1270594430,-14.839267,30.72,101503.336,1.2060275
1270606101,-14.506334,30.72,101499.33,1.20598
1270629612,-15.166914,30.72,101507.336,1.2060751
1270642089,-14.839267,30.72,101503.336,1.2060275
1270654195,-14.918536,30.72,101504.336,1.2060394
1270677709,-14.754712,30.72,101502.336,1.2060157
1270690218,-15.166914,30.72,101507.336,1.2060751
1270704617,-15.087645,30.72,101506.336,1.2060632
1270730008,-14.173402,30.72,101495.336,1.2059325
1270741544,-14.670158,30.72,101501.336,1.2060038
1270754630,-15.251469,30.72,101508.336,1.206087
1270781611,-14.754712,30.73,101502.36,1.206016
1270796132,-14.2579565,30.73,101496.36,1.2059447
1270808796,-14.590888,30.73,101500.36,1.2059922
1270835898,-15.499846,30.72,101511.33,1.2061225
1270849067,-14.754712,30.72,101502.336,1.2060157
1270861055,-14.252671,30.72,101496.336,1.2059444
1270885401,-16.16571,30.72,101519.336,1.2062176
1270898423,-14.839267,30.72,101503.336,1.2060275
1270912217,-14.337226,30.72,101497.336,1.2059562
1270939926,-14.839267,30.72,101503.336,1.2060275
1270953045,-16.086441,30.72,101518.336,1.2062057
1270965217,-15.7535095,30.72,101514.336,1.2061583
1270993173,-14.670158,30.72,101501.336,1.2060038
1271005467,-13.91974,30.72,101492.33,1.2058967
1271019611,-15.087645,30.72,101506.336,1.2060632
1271045357,-15.00309,30.72,101505.33,1.2060512
1271059289,-14.918536,30.72,101504.336,1.2060394
1271072688,-14.918536,30.72,101504.336,1.2060394
1271098431,-14.585604,30.72,101500.336,1.2059919
1271112289,-14.839267,30.72,101503.336,1.2060275
1271125913,-15.336022,30.72,101509.336,1.2060988
1271152826,-15.420577,30.72,101510.336,1.2061107
1271165228,-15.251469,30.72,101508.336,1.206087
1271179258,-14.585604,30.72,101500.336,1.2059919
1271204914,-15.166914,30.72,101507.336,1.2060751
1271217097,-15.668955,30.72,101513.336,1.2061464
1271228931,-15.166914,30.72,101507.336,1.2060751
1271254293,-15.251469,30.72,101508.336,1.206087
1271267710,-15.7535095,30.72,101514.336,1.2061583
1271279997,-15.668955,30.72,101513.336,1.2061464
1271305116,-14.004293,30.72,101493.336,1.2059088
1271318156,-15.499846,30.72,101511.33,1.2061225
1271332570,-16.41409,30.72,101522.336,1.2062533
1271358200,-14.50105,30.71,101499.305,1.2059796
1271371448,-14.337226,30.71,101497.31,1.205956
1271384004,-14.8339815,30.71,101503.31,1.2060273
1271408055,-15.832779,30.72,101515.336,1.2061701
1271420507,-14.337226,30.72,101497.336,1.2059562
1271433021,-14.173402,30.72,101495.336,1.2059325
1271456014,-15.420577,30.72,101510.336,1.2061107
1271467609,-14.506334,30.72,101499.33,1.20598
1271480112,-15.00309,30.72,101505.33,1.2060512
1271505617,-15.668955,30.72,101513.336,1.2061464
1271518539,-14.585604,30.72,101500.336,1.2059919
1271532287,-14.839267,30.72,101503.336,1.2060275
1271556020,-15.336022,30.72,101509.336,1.2060988
1271567143,-14.918536,30.72,101504.336,1.2060394
1271579792,-14.754712,30.72,101502.336,1.2060157
1271605662,-15.832779,30.72,101515.336,1.2061701
1271618733,-15.668955,30.72,101513.336,1.2061464
1271631101,-14.585604,30.72,101500.336,1.2059919
1271655238,-15.420577,30.72,101510.336,1.2061107
1271668053,-15.832779,30.72,101515.336,1.2061701
1271680064,-14.670158,30.72,101501.336,1.2060038
1271706808,-15.166914,30.72,101507.336,1.2060751
1271719241,-15.420577,30.72,101510.336,1.2061107
1271732926,-15.420577,30.72,101510.336,1.2061107
1271758444,-14.839267,30.73,101503.36,1.2060279
1271771689,-15.256753,30.73,101508.36,1.2060872
1271784057,-15.922618,30.73,101516.36,1.2061822
1271811228,-15.166914,30.72,101507.336,1.2060751
1271824894,-15.00309,30.72,101505.33,1.2060512
1271837347,-15.336022,30.72,101509.336,1.2060988
1271862216,-15.917333,30.72,101516.336,1.206182
1271876934,-14.918536,30.72,101504.336,1.2060394
1271890636,-14.754712,30.72,101502.336,1.2060157
1271917519,-15.499846,30.72,101511.33,1.2061225
1271930970,-15.336022,30.72,101509.336,1.2060988
1271943133,-16.001886,30.72,101517.33,1.2061938
1271969296,-14.918536,30.72,101504.336,1.2060394
1271982149,-14.754712,30.72,101502.336,1.2060157
1271996851,-15.087645,30.72,101506.336,1.2060632
1272023186,-16.001886,30.72,101517.33,1.2061938
1272037433,-14.918536,30.72,101504.336,1.2060394
1272051097,-15.336022,30.72,101509.336,1.2060988
1272076839,-14.997806,30.71,101505.305,1.206051
1272091069,-15.668955,30.71,101513.31,1.2061461
