timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
873686290,873681500,1200.0,0.34361058,0.8197946,1.4662669,0.0,10,250,6,0,0,0,0,1,1,1,36
874024104,0,5000.0,1.0,0.0,2.5699263,0.0,0,0,0,0,0,1,0,0,1,0,15
874180780,874173509,1200.0,0.34361058,0.8197946,1.4662669,0.0,42,190,6,0,0,0,0,1,1,1,36
874670485,874664382,1200.0,0.34361058,0.8965229,1.2056687,0.0,10,250,6,0,0,0,0,1,1,1,36
874752537,874747251,1200.0,0.34361058,0.8965229,1.2056687,0.0,218,0,6,4,0,0,0,1,1,1,36
875027710,0,5000.0,1.0,0.0,2.5708814,0.0,0,0,0,0,0,1,0,0,1,0,15
875182786,875181113,1200.0,0.34361058,0.8965229,1.2056687,0.0,42,190,6,0,0,0,0,1,1,1,36
875742517,875738302,1200.0,0.34361058,0.7354463,1.5624502,0.0,10,250,6,0,0,0,0,1,1,1,36
875757512,875756394,1200.0,0.34361058,0.7354463,1.5624502,0.0,218,0,6,4,0,0,0,1,1,1,36
876029887,0,5000.0,1.0,0.0,2.5656724,0.0,0,0,0,0,0,1,0,0,1,0,15
876174392,876167302,1200.0,0.34361058,0.7354463,1.5624502,0.0,42,190,6,0,0,0,0,1,1,1,36
876661468,876661325,1200.0,0.34361058,1.0956365,1.2407935,0.0,10,250,6,0,0,0,0,1,1,1,36
876842185,876834882,1200.0,0.34361058,1.0956365,1.2407935,0.0,218,0,6,4,0,0,0,1,1,1,36
877034375,0,5000.0,1.0,0.0,2.5746858,0.0,0,0,0,0,0,1,0,0,1,0,15
877182503,877181063,1200.0,0.34361058,1.0956365,1.2407935,0.0,42,190,6,0,0,0,0,1,1,1,36
877663999,877657477,1200.0,0.34361058,0.8759714,1.4194717,0.0,10,250,6,0,0,0,0,1,1,1,36
877887179,877886241,1200.0,0.34361058,0.8759714,1.4194717,0.0,218,0,6,4,0,0,0,1,1,1,36
878036631,0,5000.0,1.0,0.0,2.5883934,0.0,0,0,0,0,0,1,0,0,1,0,15
878201985,878199557,1200.0,0.34361058,0.8759714,1.4194717,0.0,42,190,6,0,0,0,0,1,1,1,36
878666299,878661048,1200.0,0.34361058,0.9130916,1.4449799,0.0,10,250,6,0,0,0,0,1,1,1,36
878901133,878893341,1200.0,0.34361058,0.9130916,1.4449799,0.0,218,0,6,4,0,0,0,1,1,1,36
879040290,0,5000.0,1.0,0.0,2.5694842,0.0,0,0,0,0,0,1,0,0,1,0,15
879212106,879209373,1200.0,0.34361058,0.9130916,1.4449799,0.0,42,190,6,0,0,0,0,1,1,1,36
879664401,879664258,1200.0,0.34361058,0.84645385,1.3093272,0.0,10,250,6,0,0,0,0,1,1,1,36
879948033,879939458,1200.0,0.34361058,0.84645385,1.3093272,0.0,218,0,6,4,0,0,0,1,1,1,36
880042102,0,5000.0,1.0,0.0,2.5825012,0.0,0,0,0,0,0,1,0,0,1,0,15
880217154,880214347,1200.0,0.34361058,0.84645385,1.3093272,0.0,42,190,6,0,0,0,0,1,1,1,36
880663921,880658814,1200.0,0.34361058,0.96376705,1.5253867,0.0,10,250,6,0,0,0,0,1,1,1,36
881023307,881016358,1200.0,0.34361058,0.96376705,1.5253867,0.0,218,0,6,4,0,0,0,1,1,1,36
881045091,0,5000.0,1.0,0.0,2.5146596,0.0,0,0,0,0,0,1,0,0,1,0,15
881223464,881216540,1200.0,0.34361058,0.96376705,1.5253867,0.0,42,190,6,0,0,0,0,1,1,1,36
881667470,881661165,1200.0,0.34361058,0.85408497,1.2756462,0.0,10,250,6,0,0,0,0,1,1,1,36
882045485,0,5000.0,1.0,0.0,2.5841575,0.0,0,0,0,0,0,1,0,0,1,0,15
882054337,882048384,1200.0,0.34361058,0.85408497,1.2756462,0.0,218,0,6,4,0,0,0,1,1,1,36
882222385,882218247,1200.0,0.34361058,0.85408497,1.2756462,0.0,42,190,6,0,0,0,0,1,1,1,36
882662742,882656335,1200.0,0.34361058,0.85408497,1.2756462,0.0,10,250,6,0,0,0,0,1,1,1,36
883047682,0,5000.0,1.0,0.0,2.5372353,0.0,0,0,0,0,0,1,0,0,1,0,15
883070440,883069566,1200.0,0.34361058,0.9152835,1.2425967,0.0,218,0,6,4,0,0,0,1,1,1,36
883236909,883227246,1200.0,0.34361058,0.9152835,1.2425967,0.0,42,190,6,0,0,0,0,1,1,1,36
883662442,883658247,1200.0,0.34361058,0.9152835,1.2425967,0.0,10,250,6,0,0,0,0,1,1,1,36
884049434,0,5000.0,1.0,0.0,2.5821276,0.0,0,0,0,0,0,1,0,0,1,0,15
884160671,884153302,1200.0,0.34361058,0.9259796,1.5139667,0.0,218,0,6,4,0,0,0,1,1,1,36
884244506,884244313,1200.0,0.34361058,0.9259796,1.5139667,0.0,42,190,6,0,0,0,0,1,1,1,36
884653686,884651737,1200.0,0.34361058,0.9259796,1.5139667,0.0,10,250,6,0,0,0,0,1,1,1,36
885051144,0,5000.0,1.0,0.0,2.5386589,0.0,0,0,0,0,0,1,0,0,1,0,15
885222375,885220874,1200.0,0.34361058,0.8401275,1.4281172,0.0,218,0,6,4,0,0,0,1,1,1,36
885276156,885274306,1200.0,0.34361058,0.8401275,1.4281172,0.0,42,190,6,0,0,0,0,1,1,1,36
885675121,885667878,1200.0,0.34361058,0.8401275,1.4281172,0.0,10,250,6,0,0,0,0,1,1,1,36
886051183,0,5000.0,1.0,0.0,2.6078877,0.0,0,0,0,0,0,1,0,0,1,0,15
886232416,886223261,1200.0,0.34361058,0.9589382,1.3932866,0.0,42,190,6,0,0,0,0,1,1,1,36
886243476,886235460,1200.0,0.34361058,0.9589382,1.3932866,0.0,218,0,6,4,0,0,0,1,1,1,36
886662460,886657156,1200.0,0.34361058,0.9589382,1.3932866,0.0,10,250,6,0,0,0,0,1,1,1,36
887051998,0,5000.0,1.0,0.0,2.5621424,0.0,0,0,0,0,0,1,0,0,1,0,15
887244036,887243553,1200.0,0.34361058,0.8800567,1.439912,0.0,42,190,6,0,0,0,0,1,1,1,36
887337468,887328643,1200.0,0.34361058,0.8800567,1.439912,0.0,218,0,6,4,0,0,0,1,1,1,36
887679957,887667167,1200.0,0.34361058,0.8800567,1.439912,0.0,10,250,6,0,0,0,0,1,1,1,36
888053354,0,5000.0,1.0,0.0,2.541325,0.0,0,0,0,0,0,1,0,0,1,0,15
888239468,888238268,1200.0,0.34361058,0.9660754,1.2557982,0.0,42,190,6,0,0,0,0,1,1,1,36
888347508,888345190,1200.0,0.34361058,0.9660754,1.2557982,0.0,218,0,6,4,0,0,0,1,1,1,36
888658354,888650494,1200.0,0.34361058,0.9660754,1.2557982,0.0,10,250,6,0,0,0,0,1,1,1,36
889054302,0,5000.0,1.0,0.0,2.5615792,0.0,0,0,0,0,0,1,0,0,1,0,15
889248493,889247251,1200.0,0.34361058,0.82625407,1.259339,0.0,42,190,6,0,0,0,0,1,1,1,36
889390160,889381375,1200.0,0.34361058,0.82625407,1.259339,0.0,218,0,6,4,0,0,0,1,1,1,36
889653885,889653496,1200.0,0.34361058,0.82625407,1.259339,0.0,10,250,6,0,0,0,0,1,1,1,36
890058282,0,5000.0,1.0,0.0,2.55582,0.0,0,0,0,0,0,1,0,0,1,0,15
890266368,890262271,1200.0,0.34361058,0.921107,1.5010264,0.0,42,190,6,0,0,0,0,1,1,1,36
890416059,890409504,1200.0,0.34361058,0.921107,1.5010264,0.0,218,0,6,4,0,0,0,1,1,1,36
890663971,890657255,1200.0,0.34361058,0.921107,1.5010264,0.0,10,250,6,0,0,0,0,1,1,1,36
891059519,0,5000.0,1.0,0.0,2.6112945,0.0,0,0,0,0,0,1,0,0,1,0,15
891294284,891285443,1200.0,0.34361058,0.9057881,1.60963,0.0,42,190,6,0,0,0,0,1,1,1,36
891501047,891500644,1200.0,0.34361058,0.9057881,1.60963,0.0,218,0,6,4,0,0,0,1,1,1,36
891665114,891664634,1200.0,0.34361058,0.9057881,1.60963,0.0,10,250,6,0,0,0,0,1,1,1,36
892059844,0,5000.0,1.0,0.0,2.5649047,0.0,0,0,0,0,0,1,0,0,1,0,15
892280475,892280285,1200.0,0.34361058,0.84568685,1.1506886,0.0,42,190,6,0,0,0,0,1,1,1,36
892539307,892533035,1200.0,0.34361058,0.84568685,1.1506886,0.0,218,0,6,4,0,0,0,1,1,1,36
892659530,892656298,1200.0,0.34361058,0.84568685,1.1506886,0.0,10,250,6,0,0,0,0,1,1,1,36
893060827,0,5000.0,1.0,0.0,2.540467,0.0,0,0,0,0,0,1,0,0,1,0,15
893306498,893301264,1200.0,0.34361058,0.9499566,1.4748275,0.0,42,190,6,0,0,0,0,1,1,1,36
893576444,893572078,1200.0,0.34361058,0.9499566,1.4748275,0.0,218,0,6,4,0,0,0,1,1,1,36
893693387,893684280,1200.0,0.34361058,0.9499566,1.4748275,0.0,10,250,6,0,0,0,0,1,1,1,36
894062434,0,5000.0,1.0,0.0,2.5616758,0.0,0,0,0,0,0,1,0,0,1,0,15
894311466,894303252,1200.0,0.34361058,0.8072109,1.332744,0.0,42,190,6,0,0,0,0,1,1,1,36
894626275,894616394,1200.0,0.34361058,0.8072109,1.332744,0.0,218,0,6,4,0,0,0,1,1,1,36
894669563,894661504,1200.0,0.34361058,0.8072109,1.332744,0.0,10,250,6,0,0,0,0,1,1,1,36
895066173,0,5000.0,1.0,0.0,2.5544386,0.0,0,0,0,0,0,1,0,0,1,0,15
895293174,895283872,1200.0,0.34361058,0.9610845,1.2999985,0.0,42,190,6,0,0,0,0,1,1,1,36
895670385,895668228,1200.0,0.34361058,0.9610845,1.2999985,0.0,10,250,6,0,0,0,0,1,1,1,36
895712341,895703294,1200.0,0.34361058,0.9610845,1.2999985,0.0,218,0,6,4,0,0,0,1,1,1,36
896068308,0,5000.0,1.0,0.0,2.5544386,0.0,0,0,0,0,0,1,0,0,1,0,15
896289599,896287549,1200.0,0.34361058,0.74023604,1.3785772,0.0,42,190,6,0,0,0,0,1,1,1,36
896670399,896661396,1200.0,0.34361058,0.74023604,1.3785772,0.0,10,250,6,0,0,0,0,1,1,1,36
896723907,896722264,1200.0,0.34361058,0.74023604,1.3785772,0.0,218,0,6,4,0,0,0,1,1,1,36
897068718,0,5000.0,1.0,0.0,2.5935228,0.0,0,0,0,0,0,1,0,0,1,0,15
897315905,897312395,1200.0,0.34361058,0.8729908,1.7549711,0.0,42,190,6,0,0,0,0,1,1,1,36
897666731,897656285,1200.0,0.34361058,0.8729908,1.7549711,0.0,10,250,6,0,0,0,0,1,1,1,36
897752861,897752615,1200.0,0.34361058,0.8764502,1.2413073,0.0,218,0,6,4,0,0,0,1,1,1,36
898070367,0,5000.0,1.0,0.0,2.5300863,0.0,0,0,0,0,0,1,0,0,1,0,15
898302508,898294309,1200.0,0.34361058,0.8764502,1.2413073,0.0,42,190,6,0,0,0,0,1,1,1,36
898664091,898657425,1200.0,0.34361058,0.8764502,1.2413073,0.0,10,250,6,0,0,0,0,1,1,1,36
898867731,898867282,1200.0,0.34361058,0.8877224,1.4997053,0.0,218,0,6,4,0,0,0,1,1,1,36
899071318,0,5000.0,1.0,0.0,2.5758464,0.0,0,0,0,0,0,1,0,0,1,0,15
899309500,899306233,1200.0,0.34361058,0.8877224,1.4997053,0.0,42,190,6,0,0,0,0,1,1,1,36
899661858,899659254,1200.0,0.34361058,0.8877224,1.4997053,0.0,10,250,6,0,0,0,0,1,1,1,36
899860349,899858242,1200.0,0.34361058,0.86872244,1.1331162,0.0,218,0,6,4,0,0,0,1,1,1,36
900072796,0,5000.0,1.0,0.0,2.537496,0.0,0,0,0,0,0,1,0,0,1,0,15
900300112,900299722,1200.0,0.34361058,0.86872244,1.1331162,0.0,42,190,6,0,0,0,0,1,1,1,36
900668392,900659255,1200.0,0.34361058,0.86872244,1.1331162,0.0,10,250,6,0,0,0,0,1,1,1,36
900892007,900891528,1200.0,0.34361058,0.95827484,1.5072762,0.0,218,0,6,4,0,0,0,1,1,1,36
901074916,0,5000.0,1.0,0.0,2.5866222,0.0,0,0,0,0,0,1,0,0,1,0,15
901320741,901313473,1200.0,0.34361058,0.95827484,1.5072762,0.0,42,190,6,0,0,0,0,1,1,1,36
901667966,901659503,1200.0,0.34361058,0.95827484,1.5072762,0.0,10,250,6,0,0,0,0,1,1,1,36
901995907,901992540,1200.0,0.34361058,0.8507035,1.4165109,0.0,218,0,6,4,0,0,0,1,1,1,36
902078292,0,5000.0,1.0,0.0,2.561569,0.0,0,0,0,0,0,1,0,0,1,0,15
902322789,902314398,1200.0,0.34361058,0.8507035,1.4165109,0.0,42,190,6,0,0,0,0,1,1,1,36
902661632,902660556,1200.0,0.34361058,0.8507035,1.4165109,0.0,10,250,6,0,0,0,0,1,1,1,36
903028771,903027943,1200.0,0.34361058,0.89856046,1.4436871,0.0,218,0,6,4,0,0,0,1,1,1,36
903081568,0,5000.0,1.0,0.0,2.6594656,0.0,0,0,0,0,0,1,0,0,1,0,15
903325580,903321398,1200.0,0.34361058,0.89856046,1.4436871,0.0,42,190,6,0,0,0,0,1,1,1,36
903660338,903655061,1200.0,0.34361058,0.89856046,1.4436871,0.0,10,250,6,0,0,0,0,1,1,1,36
904047520,904040249,1200.0,0.34361058,0.966941,1.2359246,0.0,218,0,6,4,0,0,0,1,1,1,36
904084319,0,5000.0,1.0,0.0,2.5390542,0.0,0,0,0,0,0,1,0,0,1,0,15
904331334,904329467,1200.0,0.34361058,0.966941,1.2359246,0.0,42,190,6,0,0,0,0,1,1,1,36
904658515,904658248,1200.0,0.34361058,0.966941,1.2359246,0.0,10,250,6,0,0,0,0,1,1,1,36
905085496,0,5000.0,1.0,0.0,2.5619009,0.0,0,0,0,0,0,1,0,0,1,0,15
905136353,905133299,1200.0,0.34361058,0.8121886,1.518483,0.0,218,0,6,4,0,0,0,1,1,1,36
905358504,905358296,1200.0,0.34361058,0.8121886,1.518483,0.0,42,190,6,0,0,0,0,1,1,1,36
905667732,905660379,1200.0,0.34361058,0.8121886,1.518483,0.0,10,250,6,0,0,0,0,1,1,1,36
906090147,0,5000.0,1.0,0.0,2.4779408,0.0,0,0,0,0,0,1,0,0,1,0,15
906153388,906150455,1200.0,0.34361058,0.8869483,1.2524544,0.0,218,0,6,4,0,0,0,1,1,1,36
906340376,906334253,1200.0,0.34361058,0.8869483,1.2524544,0.0,42,190,6,0,0,0,0,1,1,1,36
906659441,906658983,1200.0,0.34361058,0.8869483,1.2524544,0.0,10,250,6,0,0,0,0,1,1,1,36
907091474,0,5000.0,1.0,0.0,2.5831769,0.0,0,0,0,0,0,1,0,0,1,0,15
907255507,907250391,1200.0,0.34361058,0.8670359,1.553522,0.0,218,0,6,4,0,0,0,1,1,1,36
907362463,907356251,1200.0,0.34361058,0.8670359,1.553522,0.0,42,190,6,0,0,0,0,1,1,1,36
907671545,907662366,1200.0,0.34361058,0.8670359,1.553522,0.0,10,250,6,0,0,0,0,1,1,1,36
908093325,0,5000.0,1.0,0.0,2.5590508,0.0,0,0,0,0,0,1,0,0,1,0,15
908273838,908273470,1200.0,0.34361058,1.0032045,1.342935,0.0,218,0,6,4,0,0,0,1,1,1,36
908369000,908365341,1200.0,0.34361058,1.0032045,1.342935,0.0,42,190,6,0,0,0,0,1,1,1,36
908664679,908664298,1200.0,0.34361058,1.0032045,1.342935,0.0,10,250,6,0,0,0,0,1,1,1,36
909093343,0,5000.0,1.0,0.0,2.561512,0.0,0,0,0,0,0,1,0,0,1,0,15
909315422,909308863,1200.0,0.34361058,0.79956293,1.2810951,0.0,218,0,6,4,0,0,0,1,1,1,36
909367452,909364572,1200.0,0.34361058,0.79956293,1.2810951,0.0,42,190,6,0,0,0,0,1,1,1,36
909665564,909658264,1200.0,0.34361058,0.79956293,1.2810951,0.0,10,250,6,0,0,0,0,1,1,1,36
910095334,0,5000.0,1.0,0.0,2.5610216,0.0,0,0,0,0,0,1,0,0,1,0,15
910346294,910344250,1200.0,0.34361058,0.9088696,1.4402852,0.0,218,0,6,4,0,0,0,1,1,1,36
910412274,910402390,1200.0,0.34361058,0.9088696,1.4402852,0.0,42,190,6,0,0,0,0,1,1,1,36
910664799,910658521,1200.0,0.34361058,0.9088696,1.4402852,0.0,10,250,6,0,0,0,0,1,1,1,36
911096303,0,5000.0,1.0,0.0,2.5814736,0.0,0,0,0,0,0,1,0,0,1,0,15
911348591,911343012,1200.0,0.34361058,0.9770346,1.4445727,0.0,42,190,6,0,0,0,0,1,1,1,36
911455440,911448258,1200.0,0.34361058,0.9770346,1.4445727,0.0,218,0,6,4,0,0,0,1,1,1,36
911664642,911659048,1200.0,0.34361058,0.9770346,1.4445727,0.0,10,250,6,0,0,0,0,1,1,1,36
912098913,0,5000.0,1.0,0.0,2.5591912,0.0,0,0,0,0,0,1,0,0,1,0,15
912374334,912367375,1200.0,0.34361058,0.8005078,1.2147356,0.0,42,190,6,0,0,0,0,1,1,1,36
912479493,912476850,1200.0,0.34361058,0.8005078,1.2147356,0.0,218,0,6,4,0,0,0,1,1,1,36
912668860,912662311,1200.0,0.34361058,0.8005078,1.2147356,0.0,10,250,6,0,0,0,0,1,1,1,36
913099548,0,5000.0,1.0,0.0,2.563895,0.0,0,0,0,0,0,1,0,0,1,0,15
913372504,913372307,1200.0,0.34361058,1.021481,1.4692535,0.0,42,190,6,0,0,0,0,1,1,1,36
913523957,913523203,1200.0,0.34361058,1.021481,1.4692535,0.0,218,0,6,4,0,0,0,1,1,1,36
913666499,913660338,1200.0,0.34361058,1.021481,1.4692535,0.0,10,250,6,0,0,0,0,1,1,1,36
914101027,0,5000.0,1.0,0.0,2.5607247,0.0,0,0,0,0,0,1,0,0,1,0,15
914369599,914362251,1200.0,0.34361058,0.8225818,1.4854391,0.0,42,190,6,0,0,0,0,1,1,1,36
914552381,914551856,1200.0,0.34361058,0.8225818,1.4854391,0.0,218,0,6,4,0,0,0,1,1,1,36
914660874,914660253,1200.0,0.34361058,0.8225818,1.4854391,0.0,10,250,6,0,0,0,0,1,1,1,36
915102426,0,5000.0,1.0,0.0,2.5651636,0.0,0,0,0,0,0,1,0,0,1,0,15
915373628,915372316,1200.0,0.34361058,0.94737035,1.2486262,0.0,42,190,6,0,0,0,0,1,1,1,36
915655467,915649590,1200.0,0.34361058,0.94737035,1.2486262,0.0,218,0,6,4,0,0,0,1,1,1,36
915709219,915706246,1200.0,0.34361058,0.94737035,1.2486262,0.0,10,250,6,0,0,0,0,1,1,1,36
916104766,0,5000.0,1.0,0.0,2.5330677,0.0,0,0,0,0,0,1,0,0,1,0,15
916383129,916373300,1200.0,0.34361058,0.87233204,1.5350649,0.0,42,190,6,0,0,0,0,1,1,1,36
916660842,916660054,1200.0,0.34361058,0.87233204,1.5350649,0.0,10,250,6,0,0,0,0,1,1,1,36
916680507,916672251,1200.0,0.34361058,0.87233204,1.5350649,0.0,218,0,6,4,0,0,0,1,1,1,36
917106174,0,5000.0,1.0,0.0,2.6021426,0.0,0,0,0,0,0,1,0,0,1,0,15
917395427,917390273,1200.0,0.34361058,0.90786505,1.2829175,0.0,42,190,6,0,0,0,0,1,1,1,36
917664553,917660155,1200.0,0.34361058,0.90786505,1.2829175,0.0,10,250,6,0,0,0,0,1,1,1,36
917715956,917709347,1200.0,0.34361058,0.90786505,1.2829175,0.0,218,0,6,4,0,0,0,1,1,1,36
918107932,0,5000.0,1.0,0.0,2.538223,0.0,0,0,0,0,0,1,0,0,1,0,15
918381119,918374205,1200.0,0.34361058,0.89330554,1.2913228,0.0,42,190,6,0,0,0,0,1,1,1,36
918675813,918668314,1200.0,0.34361058,0.89330554,1.2913228,0.0,10,250,6,0,0,0,0,1,1,1,36
918802526,918793516,1200.0,0.34361058,0.89330554,1.2913228,0.0,218,0,6,4,0,0,0,1,1,1,36
919108303,0,5000.0,1.0,0.0,2.5772219,0.0,0,0,0,0,0,1,0,0,1,0,15
919389209,919388929,1200.0,0.34361058,0.778207,1.3852483,0.0,42,190,6,0,0,0,0,1,1,1,36
919665475,919663056,1200.0,0.34361058,0.778207,1.3852483,0.0,10,250,6,0,0,0,0,1,1,1,36
919812523,919808267,1200.0,0.34361058,0.778207,1.3852483,0.0,218,0,6,4,0,0,0,1,1,1,36
920109668,0,5000.0,1.0,0.0,2.540797,0.0,0,0,0,0,0,1,0,0,1,0,15
920389168,920388762,1200.0,0.34361058,0.94107765,1.5364331,0.0,42,190,6,0,0,0,0,1,1,1,36
920662464,920662282,1200.0,0.34361058,0.94107765,1.5364331,0.0,10,250,6,0,0,0,0,1,1,1,36
920841948,920837433,1200.0,0.34361058,0.94107765,1.5364331,0.0,218,0,6,4,0,0,0,1,1,1,36
921112575,0,5000.0,1.0,0.0,2.580914,0.0,0,0,0,0,0,1,0,0,1,0,15
921446667,921438001,1200.0,0.34361058,0.7852484,1.2452929,0.0,42,190,6,0,0,0,0,1,1,1,36
921680670,921672285,1200.0,0.34361058,0.7852484,1.2452929,0.0,10,250,6,0,0,0,0,1,1,1,36
921949862,921940581,1200.0,0.34361058,0.8919379,1.4729433,0.0,218,0,6,4,0,0,0,1,1,1,36
922114786,0,5000.0,1.0,0.0,2.5607095,0.0,0,0,0,0,0,1,0,0,1,0,15
922422402,922418360,1200.0,0.34361058,0.8919379,1.4729433,0.0,42,190,6,0,0,0,0,1,1,1,36
922664296,922660133,1200.0,0.34361058,0.8919379,1.4729433,0.0,10,250,6,0,0,0,0,1,1,1,36
922960638,922960278,1200.0,0.34361058,0.8731391,1.2606503,0.0,218,0,6,4,0,0,0,1,1,1,36
923115023,0,5000.0,1.0,0.0,2.5812333,0.0,0,0,0,0,0,1,0,0,1,0,15
923427997,923423261,1200.0,0.34361058,0.8731391,1.2606503,0.0,42,190,6,0,0,0,0,1,1,1,36
923667591,923660522,1200.0,0.34361058,0.8731391,1.2606503,0.0,10,250,6,0,0,0,0,1,1,1,36
923998372,923993062,1200.0,0.34361058,0.9501999,1.334852,0.0,218,0,6,4,0,0,0,1,1,1,36
924116279,0,5000.0,1.0,0.0,2.5689323,0.0,0,0,0,0,0,1,0,0,1,0,15
924436866,924429303,1200.0,0.34361058,0.9501999,1.334852,0.0,42,190,6,0,0,0,0,1,1,1,36
924664576,924664274,1200.0,0.34361058,0.9501999,1.334852,0.0,10,250,6,0,0,0,0,1,1,1,36
925101334,925092406,1200.0,0.34361058,0.8654116,1.6971573,0.0,218,0,6,4,0,0,0,1,1,1,36
925118368,0,5000.0,1.0,0.0,2.5615606,0.0,0,0,0,0,0,1,0,0,1,0,15
925406831,925405471,1200.0,0.34361058,0.8654116,1.6971573,0.0,42,190,6,0,0,0,0,1,1,1,36
925672350,925670241,1200.0,0.34361058,0.8654116,1.6971573,0.0,10,250,6,0,0,0,0,1,1,1,36
926119004,0,5000.0,1.0,0.0,2.5164587,0.0,0,0,0,0,0,1,0,0,1,0,15
926135553,926134319,1200.0,0.34361058,0.93496305,1.5123228,0.0,218,0,6,4,0,0,0,1,1,1,36
926428686,926419446,1200.0,0.34361058,0.93496305,1.5123228,0.0,42,190,6,0,0,0,0,1,1,1,36
926675734,926672373,1200.0,0.34361058,0.93496305,1.5123228,0.0,10,250,6,0,0,0,0,1,1,1,36
927120826,0,5000.0,1.0,0.0,2.52203,0.0,0,0,0,0,0,1,0,0,1,0,15
927154457,927146249,1200.0,0.34361058,0.8697746,1.2708263,0.0,218,0,6,4,0,0,0,1,1,1,36
927430637,927429578,1200.0,0.34361058,0.8697746,1.2708263,0.0,42,190,6,0,0,0,0,1,1,1,36
927677953,927672266,1200.0,0.34361058,0.8697746,1.2708263,0.0,10,250,6,0,0,0,0,1,1,1,36
928123704,0,5000.0,1.0,0.0,2.5842607,0.0,0,0,0,0,0,1,0,0,1,0,15
928205567,928201988,1200.0,0.34361058,0.8671503,1.4479115,0.0,218,0,6,4,0,0,0,1,1,1,36
928451516,928444635,1200.0,0.34361058,0.8671503,1.4479115,0.0,42,190,6,0,0,0,0,1,1,1,36
928697567,928689957,1200.0,0.34361058,0.8671503,1.4479115,0.0,10,250,6,0,0,0,0,1,1,1,36
929124693,0,5000.0,1.0,0.0,2.5605254,0.0,0,0,0,0,0,1,0,0,1,0,15
929237593,929237159,1200.0,0.34361058,0.90173477,1.2255622,0.0,218,0,6,4,0,0,0,1,1,1,36
929431068,929423268,1200.0,0.34361058,0.90173477,1.2255622,0.0,42,190,6,0,0,0,0,1,1,1,36
929664383,929659248,1200.0,0.34361058,0.90173477,1.2255622,0.0,10,250,6,0,0,0,0,1,1,1,36
930125599,0,5000.0,1.0,0.0,2.561789,0.0,0,0,0,0,0,1,0,0,1,0,15
930334415,930331617,1200.0,0.34361058,0.90270627,1.354556,0.0,218,0,6,4,0,0,0,1,1,1,36
930437597,930434256,1200.0,0.34361058,0.90270627,1.354556,0.0,42,190,6,0,0,0,0,1,1,1,36
930658409,930658271,1200.0,0.34361058,0.90270627,1.354556,0.0,10,250,6,0,0,0,0,1,1,1,36
931126646,0,5000.0,1.0,0.0,2.561167,0.0,0,0,0,0,0,1,0,0,1,0,15
931362671,931351249,1200.0,0.34361058,0.88306874,1.4982402,0.0,218,0,6,4,0,0,0,1,1,1,36
931450495,931443283,1200.0,0.34361058,0.88306874,1.4982402,0.0,42,190,6,0,0,0,0,1,1,1,36
931667520,931658472,1200.0,0.34361058,0.88306874,1.4982402,0.0,10,250,6,0,0,0,0,1,1,1,36
932128765,0,5000.0,1.0,0.0,2.5784068,0.0,0,0,0,0,0,1,0,0,1,0,15
932397489,932396244,1200.0,0.34361058,0.8882755,1.4484046,0.0,218,0,6,4,0,0,0,1,1,1,36
932461483,932452248,1200.0,0.34361058,0.8882755,1.4484046,0.0,42,190,6,0,0,0,0,1,1,1,36
932664484,932659570,1200.0,0.34361058,0.8882755,1.4484046,0.0,10,250,6,0,0,0,0,1,1,1,36
933130475,0,5000.0,1.0,0.0,2.5588531,0.0,0,0,0,0,0,1,0,0,1,0,15
933435536,933425471,1200.0,0.34361058,0.93742466,1.3050226,0.0,218,0,6,4,0,0,0,1,1,1,36
933477508,933471574,1200.0,0.34361058,0.93742466,1.3050226,0.0,42,190,6,0,0,0,0,1,1,1,36
933656011,933652724,1200.0,0.34361058,0.93742466,1.3050226,0.0,10,250,6,0,0,0,0,1,1,1,36
934132057,0,5000.0,1.0,0.0,2.551919,0.0,0,0,0,0,0,1,0,0,1,0,15
934483303,934478232,1200.0,0.34361058,0.8354831,1.41824,0.0,42,190,6,0,0,0,0,1,1,1,36
934536382,934528546,1200.0,0.34361058,0.8354831,1.41824,0.0,218,0,6,4,0,0,0,1,1,1,36
934658486,934654435,1200.0,0.34361058,0.8354831,1.41824,0.0,10,250,6,0,0,0,0,1,1,1,36
935132743,0,5000.0,1.0,0.0,2.5634186,0.0,0,0,0,0,0,1,0,0,1,0,15
935482352,935477384,1200.0,0.34361058,0.9312245,1.1578192,0.0,42,190,6,0,0,0,0,1,1,1,36
935555785,935545297,1200.0,0.34361058,0.9312245,1.1578192,0.0,218,0,6,4,0,0,0,1,1,1,36
935676892,935668284,1200.0,0.34361058,0.9312245,1.1578192,0.0,10,250,6,0,0,0,0,1,1,1,36
936134208,0,5000.0,1.0,0.0,2.56096,0.0,0,0,0,0,0,1,0,0,1,0,15
936478363,936473906,1200.0,0.34361058,0.8798576,1.7089541,0.0,42,190,6,0,0,0,0,1,1,1,36
936587336,936579333,1200.0,0.34361058,0.8798576,1.7089541,0.0,218,0,6,4,0,0,0,1,1,1,36
936678191,936676874,1200.0,0.34361058,0.8798576,1.7089541,0.0,10,250,6,0,0,0,0,1,1,1,36
937135117,0,5000.0,1.0,0.0,2.5842502,0.0,0,0,0,0,0,1,0,0,1,0,15
